day,minute,order_id,courier_id,regime,pickup_dist_km,order_dist_km,tw_end,delivered_predicted,delivered_actual,slack_min,noise_min,on_time,on_time_8b,method
6,604,109796,2426.0,0,0.115,1.093,635,633.24,633.24,1.76,0.0,1,1,greedy
6,604,82115,1947.0,0,0.103,0.531,635,631.9,633.02,1.98,1.13,1,1,greedy
6,604,69426,3345.0,0,0.146,0.157,636,621.78,621.78,14.22,0.0,1,1,greedy
6,604,130982,537.0,0,0.896,2.076,639,633.47,633.47,5.53,0.0,1,1,greedy
6,604,345388,780.0,0,0.713,1.836,643,641.13,641.13,1.87,0.0,1,1,greedy
6,606,286919,2191.0,0,0.383,1.79,635,628.63,629.38,5.62,0.76,1,1,greedy
6,606,75705,416.0,0,0.091,1.188,636,620.97,621.5,14.5,0.54,1,1,greedy
6,606,408322,3345.0,0,0.134,0.572,636,631.83,631.83,4.17,0.0,1,1,greedy
6,606,264122,2761.0,0,0.347,0.8,637,619.83,619.83,17.17,0.0,1,1,greedy
6,606,448324,1240.0,0,0.422,1.325,641,634.07,634.07,6.93,0.0,1,1,greedy
6,608,8835,2431.0,0,0.405,0.351,638,637.76,637.76,0.24,0.0,1,1,greedy
6,608,484990,416.0,0,0.087,0.655,638,631.33,631.35,6.65,0.02,1,1,greedy
6,608,241075,1328.0,0,0.971,1.895,642,641.58,642.23,-0.23,0.65,0,1,greedy
6,610,24977,489.0,0,0.118,1.169,639,635.75,635.75,3.25,0.0,1,1,greedy
6,610,503174,1214.0,0,0.069,0.546,639,619.27,619.27,19.73,0.0,1,1,greedy
6,610,392011,2141.0,0,0.085,1.091,640,624.08,624.55,15.45,0.47,1,1,greedy
6,610,345392,5.0,0,0.524,1.279,641,629.46,630.01,10.99,0.55,1,1,greedy
6,610,529258,637.0,0,0.18,0.681,645,633.51,634.05,10.95,0.53,1,1,greedy
6,612,375831,1214.0,0,0.031,0.698,641,629.51,630.08,10.92,0.57,1,1,greedy
6,612,547414,1123.0,0,0.068,1.189,642,626.77,626.77,15.23,0.0,1,1,greedy
6,612,544850,2854.0,0,0.592,1.246,642,637.82,637.82,4.18,0.0,1,1,greedy
6,614,12102,836.0,0,0.097,1.127,643,642.05,642.05,0.95,0.0,1,1,greedy
6,614,127906,1282.0,0,0.443,0.938,643,629.84,629.84,13.16,0.0,1,1,greedy
6,614,179433,2150.0,0,0.047,1.09,643,627.75,629.22,13.78,1.48,1,1,greedy
6,614,179434,388.0,0,0.039,1.243,643,628.99,630.26,12.74,1.28,1,1,greedy
6,614,275521,3524.0,0,0.055,1.973,643,635.38,635.53,7.47,0.15,1,1,greedy
6,614,284112,939.0,0,0.158,1.375,643,631.14,631.14,11.86,0.0,1,1,greedy
6,614,275523,454.0,0,0.063,0.962,644,626.78,626.88,17.12,0.09,1,1,greedy
6,614,552594,1674.0,0,0.983,0.262,644,635.81,635.95,8.05,0.13,1,1,greedy
6,614,565356,114.0,0,0.616,1.509,644,640.82,641.38,2.62,0.56,1,1,greedy
6,614,314999,4228.0,0,0.463,0.574,645,639.51,639.63,5.37,0.12,1,1,greedy
6,616,364851,1329.0,0,0.084,0.25,645,622.86,624.37,20.63,1.5,1,1,greedy
6,616,426876,939.0,0,0.126,0.501,645,640.52,640.52,4.48,0.0,1,1,greedy
6,616,182398,501.0,0,0.846,1.851,649,643.11,643.11,5.89,0.0,1,1,greedy
6,618,75713,2662.0,0,1.067,1.638,648,645.19,645.19,2.81,0.0,1,1,greedy
6,618,28128,5.0,0,0.524,0.382,655,641.22,641.24,13.76,0.02,1,1,greedy
6,620,112849,388.0,0,0.039,0.594,649,638.41,638.41,10.59,0.0,1,1,greedy
6,620,261307,1880.0,0,0.828,1.076,650,648.64,648.64,1.36,0.0,1,1,greedy
6,620,185341,454.0,0,0.884,1.919,655,654.81,655.27,-0.27,0.46,0,1,greedy
6,620,557739,1947.0,0,0.103,1.431,655,649.04,649.55,5.45,0.5,1,1,greedy
6,622,503177,637.0,0,0.052,1.198,651,648.23,648.23,2.77,0.0,1,1,greedy
6,622,500529,529.0,0,0.154,0.844,652,641.53,641.53,10.47,0.0,1,1,greedy
6,624,549976,2170.0,0,0.048,0.849,653,635.69,635.69,17.31,0.0,1,1,greedy
6,624,386555,2717.0,0,0.05,1.313,653,639.68,639.78,13.22,0.1,1,1,greedy
6,624,229413,1214.0,0,0.115,1.296,653,645.61,645.61,7.39,0.0,1,1,greedy
6,624,474598,1282.0,0,0.443,1.165,654,647.62,648.5,5.5,0.87,1,1,greedy
6,624,106719,1771.0,0,0.138,1.897,659,645.45,646.15,12.85,0.7,1,1,greedy
6,626,140121,2717.0,0,0.124,0.168,655,646.19,646.71,8.29,0.52,1,1,greedy
6,626,143180,501.0,0,0.077,0.63,655,653.17,653.44,1.56,0.27,1,1,greedy
6,626,400217,1601.0,0,0.105,1.313,656,642.15,642.15,13.85,0.0,1,1,greedy
6,626,235278,2466.0,0,0.462,2.651,660,659.28,659.57,0.43,0.29,1,1,greedy
6,626,479875,272.0,0,0.23,2.097,660,649.95,649.95,10.05,0.0,1,1,greedy
6,626,88274,2002.0,0,0.056,2.601,661,652.78,653.09,7.91,0.32,1,1,greedy
6,628,474601,2144.0,0,0.065,1.035,657,641.43,641.77,15.23,0.35,1,1,greedy
6,628,211895,1601.0,0,0.029,0.612,657,651.65,651.88,5.12,0.24,1,1,greedy
6,628,405580,2717.0,0,0.05,0.571,658,655.51,655.68,2.32,0.17,1,1,greedy
6,628,451033,529.0,0,0.128,0.461,658,650.58,650.58,7.42,0.0,1,1,greedy
6,628,127911,1123.0,0,0.726,1.761,659,653.32,653.32,5.68,0.0,1,1,greedy
6,628,495329,1214.0,0,0.148,0.935,659,658.89,658.99,0.01,0.11,1,1,greedy
6,628,21699,996.0,0,0.755,2.09,663,660.32,660.32,2.68,0.0,1,1,greedy
6,628,303689,388.0,0,0.208,1.881,666,660.31,660.76,5.24,0.44,1,1,greedy
6,630,539770,3524.0,0,0.202,0.782,660,647.81,648.53,11.47,0.71,1,1,greedy
6,630,531884,1771.0,0,0.159,0.72,660,656.98,658.14,1.86,1.15,1,1,greedy
6,630,442957,2150.0,0,0.011,0.577,661,639.04,639.04,21.96,0.0,1,1,greedy
6,630,272632,2082.0,0,0.29,1.782,669,651.76,651.76,17.24,0.0,1,1,greedy
6,632,249817,501.0,0,0.064,0.058,661,658.22,658.22,2.78,0.0,1,1,greedy
6,632,560320,544.0,0,0.55,2.723,672,664.06,664.06,7.94,0.0,1,1,greedy
6,634,485001,607.0,0,0.067,0.358,663,641.65,643.59,19.41,1.94,1,1,greedy
6,634,85155,1233.0,0,0.018,2.171,664,656.77,656.85,7.15,0.08,1,1,greedy
6,634,31278,745.0,0,0.056,2.195,668,657.29,657.29,10.71,0.0,1,1,greedy
6,634,286925,2771.0,0,0.171,2.411,668,660.13,661.75,6.25,1.62,1,1,greedy
6,634,474602,2150.0,0,0.321,2.379,668,666.18,666.18,1.82,0.0,1,1,greedy
6,634,226576,114.0,0,0.313,2.317,670,667.37,667.69,2.31,0.33,1,1,greedy
6,634,211899,2761.0,0,0.223,0.621,672,645.23,645.23,26.77,0.0,1,1,greedy
6,636,258375,2761.0,0,0.109,1.159,665,660.1,660.1,4.9,0.0,1,1,greedy
6,636,261315,607.0,0,0.053,1.601,665,659.83,660.22,4.78,0.39,1,1,greedy
6,636,232323,2144.0,0,0.074,1.122,665,655.68,655.68,9.32,0.0,1,1,greedy
6,636,2436,4228.0,0,0.346,1.775,666,661.69,662.3,3.7,0.61,1,1,greedy
6,636,408337,139.0,0,0.236,0.45,667,645.88,645.88,21.12,0.0,1,1,greedy
6,636,281277,1225.0,0,0.448,2.385,671,664.28,664.28,6.72,0.0,1,1,greedy
6,636,97594,3524.0,0,0.12,1.917,671,669.27,669.69,1.31,0.42,1,1,greedy
6,638,320551,3345.0,0,0.063,0.492,667,646.76,647.26,19.74,0.5,1,1,greedy
6,638,353705,272.0,0,0.129,1.086,667,664.36,664.68,2.32,0.31,1,1,greedy
6,638,15215,2002.0,0,0.067,0.648,667,662.91,663.85,3.15,0.94,1,1,greedy
6,638,191205,1947.0,0,0.442,1.088,667,666.16,666.53,0.47,0.38,1,1,greedy
6,638,146223,1233.0,0,0.045,0.722,668,667.34,668.18,-0.18,0.84,0,1,greedy
6,638,565365,139.0,0,0.22,1.08,668,661.03,661.34,6.66,0.31,1,1,greedy
6,638,367561,958.0,0,0.194,0.324,669,646.44,646.87,22.13,0.42,1,1,greedy
6,638,453596,1328.0,0,0.609,1.219,670,661.25,661.96,8.04,0.71,1,1,greedy
6,638,466746,1880.0,0,0.199,1.706,673,668.96,668.96,4.04,0.0,1,1,greedy
6,640,560325,958.0,0,0.579,1.443,669,667.78,668.5,0.5,0.73,1,1,greedy
6,640,298095,745.0,0,0.059,0.349,670,664.79,664.79,5.21,0.0,1,1,greedy
6,642,211901,1601.0,0,0.029,1.518,671,668.9,669.2,1.8,0.3,1,1,greedy
6,642,383849,2020.0,0,0.136,0.995,671,655.7,655.7,15.3,0.0,1,1,greedy
6,642,56923,1771.0,0,0.059,1.511,685,674.44,674.67,10.33,0.23,1,1,greedy
6,642,229424,2761.0,0,0.123,1.784,707,680.45,681.3,25.7,0.85,1,1,greedy
6,644,232330,529.0,0,0.202,1.098,673,665.72,665.77,7.23,0.04,1,1,greedy
6,644,362059,416.0,0,0.633,1.265,673,664.27,666.23,6.77,1.96,1,1,greedy
6,644,477217,2191.0,0,0.784,1.763,673,669.84,669.84,3.16,0.0,1,1,greedy
6,644,241090,489.0,0,0.541,1.344,674,664.16,664.16,9.84,0.0,1,1,greedy
6,644,529274,454.0,0,0.174,1.61,675,674.1,674.1,0.9,0.0,1,1,greedy
6,644,524026,607.0,0,0.334,0.888,675,674.3,674.58,0.42,0.28,1,1,greedy
6,644,137066,2717.0,0,0.408,1.028,676,671.81,672.33,3.67,0.52,1,1,greedy
6,646,112862,2050.0,1,0.124,0.545,675,655.73,655.73,19.27,0.0,1,1,greedy
6,646,397480,2082.0,1,0.203,0.578,675,662.45,663.95,11.05,1.5,1,1,greedy
6,646,60080,388.0,1,0.167,0.151,675,667.04,672.82,2.18,5.78,1,1,greedy
6,646,345404,2662.0,1,0.179,1.105,676,661.0,661.0,15.0,0.0,1,1,greedy
6,646,456144,1299.0,1,0.664,1.983,676,672.69,675.82,0.18,3.13,1,1,greedy
6,646,331513,1123.0,1,0.671,0.932,676,671.06,673.77,2.23,2.72,1,1,greedy
6,646,442976,2020.0,1,0.158,0.346,685,664.02,666.36,18.64,2.34,1,1,greedy
6,648,272638,5.0,1,0.059,1.179,677,662.61,681.16,-4.16,18.55,0,1,greedy
6,648,281281,2914.0,1,0.015,1.985,677,669.14,669.14,7.86,0.0,1,1,greedy
6,648,482440,958.0,1,0.02,0.191,678,673.59,682.41,-4.41,8.82,0,1,greedy
6,648,124851,3395.0,1,0.247,1.588,678,667.73,678.35,-0.35,10.62,0,1,greedy
6,648,503188,1746.0,1,0.773,1.805,678,674.09,678.2,-0.2,4.1,0,1,greedy
6,648,405587,2514.0,1,0.152,0.96,678,661.53,669.38,8.62,7.85,1,1,greedy
6,648,60082,2050.0,1,0.063,1.584,678,673.85,673.85,4.15,0.0,1,1,greedy
6,648,547429,1233.0,1,0.12,0.154,679,673.68,676.18,2.82,2.49,1,1,greedy
6,648,37705,2662.0,1,0.267,0.75,679,673.72,677.92,1.08,4.2,1,1,greedy
6,648,392033,272.0,1,0.136,0.84,679,676.73,676.73,2.27,0.0,1,1,greedy
6,650,246945,987.0,1,0.327,0.531,679,661.36,663.38,15.62,2.02,1,1,greedy
6,650,258383,1674.0,1,0.829,1.232,679,671.67,677.78,1.22,6.12,1,1,greedy
6,650,397484,3345.0,1,0.243,1.395,680,668.04,679.59,0.41,11.55,1,1,greedy
6,650,252657,388.0,1,0.144,0.58,680,677.24,677.24,2.76,0.0,1,1,greedy
6,650,549986,1240.0,1,0.183,0.258,680,657.78,657.78,22.22,0.0,1,1,greedy
6,650,200031,529.0,1,0.099,0.498,680,674.84,677.8,2.2,2.96,1,1,greedy
6,650,12119,2002.0,1,0.067,1.117,680,677.06,682.53,-2.53,5.47,0,1,greedy
6,650,149200,3395.0,1,0.009,0.78,680,678.49,678.49,1.51,0.0,1,1,greedy
6,650,161349,637.0,1,0.157,0.493,681,659.58,667.16,13.84,7.58,1,1,greedy
6,650,342611,488.0,1,0.038,1.985,684,671.34,671.34,12.66,0.0,1,1,greedy
6,650,284126,836.0,1,0.985,1.656,685,676.63,676.63,8.37,0.0,1,1,greedy
6,650,394760,1947.0,1,0.272,2.237,692,691.66,701.65,-9.65,9.99,0,0,greedy
6,650,85165,2662.0,1,0.057,2.208,703,697.13,697.21,5.79,0.08,1,1,greedy
6,652,12123,2082.0,1,0.236,0.747,681,674.88,679.28,1.72,4.4,1,1,greedy
6,652,137068,5.0,1,0.093,1.052,681,676.42,687.4,-6.4,10.97,0,1,greedy
6,652,176378,2144.0,1,1.036,1.125,681,678.2,685.39,-4.39,7.2,0,1,greedy
6,652,331515,1674.0,1,0.256,0.305,681,680.48,683.4,-2.4,2.92,0,1,greedy
6,652,421556,987.0,1,0.334,1.477,681,680.88,691.33,-10.33,10.45,0,0,greedy
6,652,362065,2039.0,1,1.062,1.253,682,675.84,675.84,6.16,0.0,1,1,greedy
6,652,118856,939.0,1,0.175,0.316,682,660.21,663.86,18.14,3.65,1,1,greedy
6,652,453604,2717.0,1,0.154,0.525,682,681.63,681.63,0.37,0.0,1,1,greedy
6,652,392035,1204.0,1,0.086,0.494,682,660.97,660.97,21.03,0.0,1,1,greedy
6,652,334253,2050.0,1,0.124,0.297,682,681.46,705.0,-23.0,23.55,0,0,greedy
6,652,469326,501.0,1,1.037,1.114,682,680.65,680.65,1.35,0.0,1,1,greedy
6,652,103827,2854.0,1,0.121,0.882,683,664.6,667.71,15.29,3.12,1,1,greedy
6,652,60086,537.0,1,1.202,1.705,686,680.92,687.18,-1.18,6.26,0,1,greedy
6,652,284127,996.0,1,0.305,1.725,687,681.72,689.46,-2.46,7.75,0,1,greedy
6,652,28144,1225.0,1,0.082,1.225,690,679.48,684.73,5.27,5.25,1,1,greedy
6,652,205945,1240.0,1,0.276,2.474,692,685.35,695.56,-3.56,10.21,0,1,greedy
6,654,521361,830.0,1,0.055,0.757,683,664.96,667.74,15.26,2.78,1,1,greedy
6,654,505774,2854.0,1,0.222,0.428,684,674.17,678.85,5.15,4.68,1,1,greedy
6,654,429526,939.0,1,0.253,0.263,684,668.64,675.32,8.68,6.68,1,1,greedy
6,654,555169,416.0,1,0.635,0.98,685,682.11,682.11,2.89,0.0,1,1,greedy
6,654,164389,139.0,1,0.472,1.428,685,681.31,687.61,-2.61,6.3,0,1,greedy
6,654,547432,1214.0,1,1.062,1.89,689,688.19,688.19,0.81,0.0,1,1,greedy
6,656,442974,830.0,1,0.111,1.621,684,683.81,683.81,0.19,0.0,1,1,greedy
6,656,53813,607.0,1,0.054,0.208,685,680.55,680.55,4.45,0.0,1,1,greedy
6,656,312241,1401.0,1,0.403,0.978,685,671.84,674.95,10.05,3.12,1,1,greedy
6,656,442977,637.0,1,0.158,1.609,685,678.72,678.72,6.28,0.0,1,1,greedy
6,656,464066,2514.0,1,0.099,2.015,685,683.65,683.65,1.35,0.0,1,1,greedy
6,656,8857,3384.0,1,0.217,1.636,686,675.89,675.89,10.11,0.0,1,1,greedy
6,656,298105,1746.0,1,0.213,0.146,686,681.17,686.56,-0.56,5.4,0,1,greedy
6,656,226588,1282.0,1,0.047,1.03,686,669.23,677.03,8.97,7.8,1,1,greedy
6,656,2446,529.0,1,0.328,0.259,687,683.88,695.23,-8.23,11.36,0,0,greedy
6,656,37711,2252.0,1,0.111,1.712,687,675.62,679.83,7.17,4.21,1,1,greedy
6,656,63146,489.0,1,0.666,1.544,689,687.1,687.1,1.9,0.0,1,1,greedy
6,656,392037,2466.0,1,0.458,2.187,690,685.95,691.57,-1.57,5.62,0,1,greedy
6,658,75730,939.0,1,0.21,0.949,687,682.57,682.57,4.43,0.0,1,1,greedy
6,658,246952,2854.0,1,0.234,0.333,687,683.03,686.85,0.15,3.82,1,1,greedy
6,658,258390,3347.0,1,0.056,0.578,687,667.43,671.02,15.98,3.59,1,1,greedy
6,658,331520,2914.0,1,0.035,0.868,687,680.88,688.15,-1.15,7.27,0,1,greedy
6,658,516222,2020.0,1,0.386,1.351,687,682.91,707.14,-20.14,24.23,0,0,greedy
6,658,521367,544.0,1,0.578,1.3,687,684.16,688.75,-1.75,4.6,0,1,greedy
6,658,567948,1724.0,1,0.051,1.027,687,671.24,684.97,2.03,13.73,1,1,greedy
6,658,140137,958.0,1,0.137,0.657,688,684.39,684.39,3.61,0.0,1,1,greedy
6,658,453607,3395.0,1,0.101,0.277,688,685.73,697.79,-9.79,12.06,0,0,greedy
6,658,458786,3384.0,1,0.131,0.333,688,683.86,691.37,-3.37,7.51,0,1,greedy
6,658,410966,1204.0,1,0.086,1.992,689,682.79,682.79,6.21,0.0,1,1,greedy
6,658,191217,2426.0,1,1.53,1.216,689,685.53,685.53,3.47,0.0,1,1,greedy
6,658,249831,2258.0,1,1.15,2.287,692,691.46,709.12,-17.12,17.65,0,0,greedy
6,660,375864,2431.0,1,0.106,0.601,690,670.06,670.58,19.42,0.52,1,1,greedy
6,660,21723,745.0,1,0.539,1.895,690,689.65,698.77,-8.77,9.12,0,0,greedy
6,660,82142,2002.0,1,0.392,0.508,690,688.78,693.45,-3.45,4.67,0,1,greedy
6,660,214929,3347.0,1,0.056,1.04,690,680.82,686.71,3.29,5.89,1,1,greedy
6,660,402898,2677.0,1,0.162,0.939,690,673.43,674.11,15.89,0.67,1,1,greedy
6,660,202979,454.0,1,0.405,0.373,691,684.77,693.61,-2.61,8.84,0,1,greedy
6,660,383858,1233.0,1,0.709,0.237,691,685.79,689.41,1.59,3.62,1,1,greedy
6,660,309372,1328.0,1,0.963,0.616,693,678.78,678.78,14.22,0.0,1,1,greedy
6,660,421559,3309.0,1,0.078,0.417,697,668.24,673.46,23.54,5.22,1,1,greedy
6,660,560336,2252.0,1,0.107,1.617,697,694.4,703.76,-6.76,9.35,0,1,greedy
6,660,521369,2771.0,1,1.55,2.692,701,700.49,700.49,0.51,0.0,1,1,greedy
6,662,131012,4228.0,1,0.648,1.48,690,684.24,705.58,-15.58,21.34,0,0,greedy
6,662,2452,501.0,1,0.051,0.655,692,690.7,705.03,-13.03,14.33,0,0,greedy
6,662,109817,2914.0,1,0.035,0.598,692,690.31,690.79,1.21,0.48,1,1,greedy
6,662,419008,820.0,1,0.582,1.232,692,681.55,688.83,3.17,7.28,1,1,greedy
6,662,416273,3524.0,1,0.472,1.007,693,685.95,685.95,7.05,0.0,1,1,greedy
6,662,255492,2082.0,1,0.1,1.511,694,692.68,706.87,-12.87,14.18,0,0,greedy
6,662,217904,272.0,1,0.398,0.246,695,686.25,699.59,-4.59,13.34,0,1,greedy
6,662,477229,1328.0,1,0.191,1.664,701,698.69,698.69,2.31,0.0,1,1,greedy
6,662,37736,830.0,1,0.017,1.1,703,697.38,699.98,3.02,2.61,1,1,greedy
6,662,298111,3345.0,1,0.316,2.151,704,693.18,693.52,10.48,0.34,1,1,greedy
6,664,272656,3384.0,1,0.115,0.187,693,690.45,692.67,0.33,2.22,1,1,greedy
6,664,161361,1123.0,1,0.662,0.592,693,685.8,685.8,7.2,0.0,1,1,greedy
6,664,97612,780.0,1,0.194,1.917,693,686.09,691.12,1.88,5.03,1,1,greedy
6,664,261332,114.0,1,1.49,1.104,694,693.6,695.01,-1.01,1.41,0,1,greedy
6,664,223676,1401.0,1,0.217,0.787,694,684.44,694.87,-0.87,10.43,0,1,greedy
6,664,143205,1963.0,1,0.719,1.414,694,686.28,686.28,7.72,0.0,1,1,greedy
6,664,179465,2431.0,1,0.334,1.093,694,686.29,693.19,0.81,6.9,1,1,greedy
6,664,232343,3347.0,1,0.056,0.602,694,690.46,690.46,3.54,0.0,1,1,greedy
6,664,211919,3309.0,1,0.626,1.971,696,694.5,706.65,-10.65,12.15,0,0,greedy
6,664,185372,388.0,1,0.181,1.286,699,693.82,694.39,4.61,0.58,1,1,greedy
6,664,440329,1329.0,1,0.232,1.959,699,686.78,686.78,12.22,0.0,1,1,greedy
6,664,176384,2466.0,1,0.197,1.621,706,705.54,705.54,0.46,0.0,1,1,greedy
6,666,426896,836.0,1,0.73,0.803,695,693.77,695.19,-0.19,1.42,0,1,greedy
6,666,400238,1299.0,1,0.551,1.497,695,694.25,698.19,-3.19,3.94,0,1,greedy
6,666,375871,544.0,1,0.099,0.519,695,693.45,693.45,1.55,0.0,1,1,greedy
6,666,331524,1724.0,1,0.051,1.304,695,686.85,693.03,1.97,6.18,1,1,greedy
6,666,176387,2149.0,1,0.026,1.789,695,685.56,690.93,4.07,5.37,1,1,greedy
6,666,217907,2825.0,1,0.074,1.117,696,680.21,681.84,14.16,1.63,1,1,greedy
6,666,82146,488.0,1,1.0,1.142,696,693.7,693.7,2.3,0.0,1,1,greedy
6,666,317713,828.0,1,0.079,1.181,696,680.8,681.66,14.34,0.85,1,1,greedy
6,666,364875,1225.0,1,0.718,0.682,696,695.48,695.48,0.52,0.0,1,1,greedy
6,666,364876,2191.0,1,0.788,1.07,696,689.76,698.34,-2.34,8.58,0,1,greedy
6,666,191225,1771.0,1,0.76,0.757,696,691.45,692.05,3.95,0.61,1,1,greedy
6,666,109819,1556.0,1,0.542,1.136,696,684.38,692.62,3.38,8.24,1,1,greedy
6,666,326050,820.0,1,0.238,1.26,700,698.39,698.51,1.49,0.13,1,1,greedy
6,666,487560,2039.0,1,1.031,1.243,701,699.34,703.87,-2.87,4.53,0,1,greedy
6,666,298114,1282.0,1,0.027,1.862,704,689.43,697.04,6.96,7.62,1,1,greedy
6,666,269823,454.0,1,0.126,1.925,708,706.35,711.55,-3.55,5.2,0,1,greedy
6,668,281288,2150.0,1,0.642,1.861,694,693.46,695.54,-1.54,2.08,0,1,greedy
6,668,25011,849.0,1,0.071,0.975,697,680.96,680.96,16.04,0.0,1,1,greedy
6,668,82153,1556.0,1,0.03,0.767,697,695.21,697.85,-0.85,2.63,0,1,greedy
6,668,323317,1233.0,1,0.547,0.177,697,696.0,706.11,-9.11,10.12,0,0,greedy
6,668,244002,1538.0,1,0.486,1.618,698,690.04,690.04,7.96,0.0,1,1,greedy
6,668,275544,1880.0,1,1.362,1.348,698,696.19,701.42,-3.42,5.23,0,1,greedy
6,668,565388,3100.0,1,0.479,1.3,698,687.25,687.25,10.75,0.0,1,1,greedy
6,668,537217,501.0,1,0.144,0.372,700,699.12,701.31,-1.31,2.19,0,1,greedy
6,668,25012,139.0,1,0.161,0.519,708,691.14,696.78,11.22,5.64,1,1,greedy
6,670,309379,1601.0,1,0.667,1.325,699,691.08,691.08,7.92,0.0,1,1,greedy
6,670,550003,2717.0,1,0.548,0.379,699,693.58,697.8,1.2,4.23,1,1,greedy
6,670,252669,1240.0,1,0.278,0.905,700,699.5,699.5,0.5,0.0,1,1,greedy
6,670,295315,4228.0,1,0.682,0.259,700,696.3,703.59,-3.59,7.28,0,1,greedy
6,670,306577,1401.0,1,0.238,0.493,700,694.71,696.91,3.09,2.2,1,1,greedy
6,670,392046,939.0,1,0.295,1.258,702,699.88,699.88,2.12,0.0,1,1,greedy
6,670,50670,958.0,1,0.141,1.434,703,701.89,701.89,1.11,0.0,1,1,greedy
6,670,56944,828.0,1,0.059,2.137,705,703.63,703.63,1.37,0.0,1,1,greedy
6,670,471993,2020.0,1,0.616,1.106,705,701.66,710.34,-5.34,8.67,0,1,greedy
6,672,487566,1746.0,1,0.78,0.716,701,698.0,698.0,3.0,0.0,1,1,greedy
6,672,348117,2149.0,1,0.065,0.386,701,693.42,699.27,1.73,5.85,1,1,greedy
6,672,315035,637.0,1,0.97,0.759,701,697.54,701.44,-0.44,3.9,0,1,greedy
6,672,37730,3278.0,1,0.694,1.434,701,694.24,694.24,6.76,0.0,1,1,greedy
6,672,264158,849.0,1,0.003,0.49,701,689.19,693.83,7.17,4.64,1,1,greedy
6,672,557768,1214.0,1,0.158,0.914,702,701.38,706.56,-4.56,5.18,0,1,greedy
6,672,497931,1204.0,1,0.369,0.661,704,695.61,708.31,-4.31,12.69,0,1,greedy
6,672,244004,2015.0,1,0.296,1.618,705,692.41,698.04,6.96,5.64,1,1,greedy
6,674,320564,2677.0,1,1.285,1.249,701,699.72,701.76,-0.76,2.04,0,1,greedy
6,674,137100,2050.0,1,0.611,1.144,701,700.5,706.37,-5.37,5.88,0,1,greedy
6,674,202990,780.0,1,0.477,0.63,703,699.58,699.58,3.42,0.0,1,1,greedy
6,674,342628,388.0,1,0.062,0.359,703,701.42,701.42,1.58,0.0,1,1,greedy
6,674,353726,2191.0,1,0.422,0.651,703,702.96,702.96,0.04,0.0,1,1,greedy
6,674,408356,1593.0,1,1.032,1.852,704,702.72,702.72,1.28,0.0,1,1,greedy
6,674,378507,1601.0,1,0.036,0.97,704,703.7,711.45,-7.45,7.75,0,1,greedy
6,674,356501,226.0,1,0.033,0.071,704,678.89,683.31,20.69,4.42,1,1,greedy
6,674,275550,2431.0,1,0.55,0.175,704,696.5,696.5,7.5,0.0,1,1,greedy
6,674,88308,849.0,1,0.016,0.985,704,701.77,707.68,-3.68,5.91,0,1,greedy
6,674,284140,745.0,1,0.25,0.385,704,699.09,706.57,-2.57,7.48,0,1,greedy
6,674,109827,1401.0,1,0.305,0.361,705,704.42,704.42,0.58,0.0,1,1,greedy
6,674,37746,2002.0,1,0.053,0.702,710,699.25,707.68,2.32,8.43,1,1,greedy
6,674,182436,1963.0,1,0.532,1.549,712,708.11,708.11,3.89,0.0,1,1,greedy
6,676,511058,2854.0,1,0.126,1.351,705,699.68,712.19,-7.19,12.5,0,1,greedy
6,676,524045,607.0,1,0.485,0.938,706,696.75,696.75,9.25,0.0,1,1,greedy
6,676,334269,2825.0,1,0.053,1.546,706,697.92,701.12,4.88,3.2,1,1,greedy
6,676,531912,2149.0,1,0.048,0.452,706,701.71,701.71,4.29,0.0,1,1,greedy
6,676,252674,529.0,1,0.225,0.366,706,692.94,697.51,8.49,4.57,1,1,greedy
6,676,241120,3278.0,1,0.058,0.28,706,701.14,703.43,2.57,2.29,1,1,greedy
6,676,487569,2015.0,1,0.06,0.966,707,705.2,715.88,-8.88,10.68,0,0,greedy
6,676,389348,1771.0,1,0.286,0.417,707,701.47,703.02,3.98,1.55,1,1,greedy
6,676,140157,228.0,1,0.062,0.7,707,686.53,687.75,19.25,1.23,1,1,greedy
6,676,350873,2144.0,1,1.16,1.629,707,706.11,706.11,0.89,0.0,1,1,greedy
6,676,408358,1674.0,1,1.084,1.617,708,707.63,710.32,-2.32,2.7,0,1,greedy
6,676,370298,2252.0,1,0.224,0.844,708,707.56,723.87,-15.87,16.31,0,0,greedy
6,676,445624,226.0,1,0.478,1.863,709,702.96,712.26,-3.26,9.31,0,1,greedy
6,676,485031,537.0,1,0.486,2.342,712,709.16,710.86,1.14,1.7,1,1,greedy
6,676,413670,1282.0,1,0.275,1.895,713,712.02,712.02,0.98,0.0,1,1,greedy
6,676,44259,1123.0,1,0.983,1.753,714,713.26,715.97,-1.97,2.71,0,1,greedy
6,676,78968,3100.0,1,0.082,2.356,715,712.14,712.14,2.86,0.0,1,1,greedy
6,676,508414,1204.0,1,0.304,1.422,717,714.4,721.0,-4.0,6.6,0,1,greedy
6,676,31318,416.0,1,1.526,2.089,718,717.1,722.15,-4.15,5.05,0,1,greedy
6,678,464085,2170.0,1,0.231,0.701,707,689.99,689.99,17.01,0.0,1,1,greedy
6,678,155279,3524.0,1,0.069,0.5,707,694.83,694.83,12.17,0.0,1,1,greedy
